,name,github_id,category,show,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,projectrank_placing,github_release_downloads,monthly_downloads,trending
148,cas-offinder,snugel/cas-offinder,others,True,https://github.com/snugel/cas-offinder,https://github.com/snugel/cas-offinder,,2013-11-11 12:02:11,2021-02-23 03:58:15,2021-02-23 03:55:42,17.0,1.0,18.0,54,,2021-01-23 04:58:28,2.4.1,3.0,An ultrafast and versatile algorithm that searches for potential off-target sites of CRISPR/Cas-derived RNA-guided..,,,2.0,10,3,257.0,85.0,
149,Spring,shubhamchandak94/Spring,compression,True,https://github.com/shubhamchandak94/Spring,https://github.com/shubhamchandak94/Spring,,2018-04-03 18:29:30,2020-11-14 19:20:08,2020-11-14 19:20:07,14.0,,19.0,45,43.0,2020-11-14 16:03:48,1.0.1,2.0,FASTQ compression.,,,,10,3,,,
150,UniqueKMER,OpenGene/UniqueKMER,kmer,True,https://github.com/OpenGene/UniqueKMER,https://github.com/OpenGene/UniqueKMER,MIT,2020-04-24 07:36:35,2020-07-28 02:24:49,2020-07-28 02:24:31,5.0,,,21,42.0,2020-05-19 03:00:47,0.1.0,2.0,Generate unique KMERs for every contig in a FASTA file.,,,2.0,10,3,,,
151,exSTRa,bahlolab/exSTRa,str,True,https://github.com/bahlolab/exSTRa,https://github.com/bahlolab/exSTRa,GPL-2.0,2017-05-03 06:01:38,2020-06-30 03:55:06,2020-06-30 03:51:36,6.0,9.0,12.0,17,461.0,2020-06-30 03:55:06,0.90.0,12.0,Expanded STR algorithm for Illumina sequencing data.,,,7.0,10,3,5.0,0.0,
152,liftover,jeremymcrae/liftover,liftover,True,https://github.com/jeremymcrae/liftover,https://github.com/jeremymcrae/liftover,MIT,2019-02-15 18:41:18,2021-03-08 23:47:47,2021-03-08 23:40:55,1.0,,4.0,14,56.0,2021-03-08 23:49:31,1.1.10,10.0,"liftover for python, made fast with cython.",2.0,2.0,2.0,10,3,,,
153,bioawk,lh3/bioawk,others,True,https://github.com/lh3/bioawk,https://github.com/lh3/bioawk,,2012-01-06 03:05:25,2019-09-15 09:14:44,2017-09-11 13:43:01,97.0,17.0,11.0,464,51.0,2015-08-25 14:01:07,1.0,1.0,BWK awk modified for biological data.,,,7.0,9,3,,,
154,ChromosomeMappings,dpryan79/ChromosomeMappings,others,True,https://github.com/dpryan79/ChromosomeMappings,https://github.com/dpryan79/ChromosomeMappings,,2015-04-16 16:06:24,2020-11-19 23:10:23,2020-11-19 23:10:22,48.0,1.0,6.0,182,70.0,,,,This repository contains chromosome/contig name mappings between UCSC - Ensembl - Gencode for a variety of genomes.,,,13.0,9,3,,,
155,genomeview,nspies/genomeview,visualization,True,https://github.com/nspies/genomeview,https://github.com/nspies/genomeview,MIT,2017-07-14 17:03:16,2020-03-09 14:05:53,2018-07-28 17:33:25,12.0,4.0,18.0,108,116.0,,,,An extensible python-based genomics visualization engine.,2.0,2.0,,9,3,,,
156,FREEC,BoevaLab/FREEC,cnv,True,https://github.com/BoevaLab/FREEC,https://github.com/BoevaLab/FREEC,,2016-08-02 12:15:49,2020-08-25 12:41:32,2019-10-14 14:07:03,34.0,40.0,35.0,90,62.0,2020-05-29 08:57:38,11.6,25.0,Control-FREEC: Copy number and genotype annotation in whole genome and whole exome sequencing data.,,,4.0,9,3,,,
157,pb-assembly,PacificBiosciences/pb-assembly,assembler,True,https://github.com/PacificBiosciences/pb-assembly,https://github.com/PacificBiosciences/pb-assembly,,2018-09-10 16:06:47,2020-09-11 03:41:51,2020-09-11 03:41:50,37.0,,,89,181.0,,,,PacBio Assembly Tool Suite: Reads in Assembly out.,,,6.0,9,3,,,
158,IMGTHLA,ANHIG/IMGTHLA,mhc-hla,True,https://github.com/ANHIG/IMGTHLA,https://github.com/ANHIG/IMGTHLA,,2014-09-27 18:57:55,2021-04-12 15:17:44,2021-04-12 15:17:44,38.0,2.0,81.0,86,,,,7.0,Github for files currently published in the IPD-IMGT/HLA FTP Directory hosted at the European Bioinformatics Institute.,,,4.0,9,3,,,
159,RepeatMasker,rmhubley/RepeatMasker,others,True,https://github.com/rmhubley/RepeatMasker,https://github.com/rmhubley/RepeatMasker,,2017-04-17 19:26:34,2021-03-31 22:13:03,2021-03-31 22:13:03,25.0,30.0,66.0,78,115.0,,,,RepeatMasker is a program that screens DNA sequences for interspersed repeats and low complexity DNA sequences.,,,4.0,9,3,,,
160,pbmm2,PacificBiosciences/pbmm2,ngs-alignment,True,https://github.com/PacificBiosciences/pbmm2,https://github.com/PacificBiosciences/pbmm2,BSD-3-Clause-Clear,2017-11-12 13:19:24,2020-09-23 09:41:09,2020-09-22 12:27:21,17.0,,,77,,2020-09-23 09:42:08,1.4.0,3.0,A minimap2 frontend for PacBio native data formats.,,,10.0,9,3,,,
161,HLA,humanlongevity/HLA,mhc-hla,True,https://github.com/humanlongevity/HLA,https://github.com/humanlongevity/HLA,,2017-06-20 00:18:07,2018-10-11 14:16:08,2017-10-04 19:06:05,35.0,40.0,16.0,66,160.0,,,,xHLA: Fast and accurate HLA typing from short read sequence data.,,,4.0,9,3,,,
162,msisensor-pro,xjtu-omics/msisensor-pro,msi-detection,True,https://github.com/xjtu-omics/msisensor-pro,https://github.com/xjtu-omics/msisensor-pro,,2019-07-04 11:30:56,2021-03-31 05:35:22,2021-03-31 05:35:22,8.0,7.0,17.0,31,137.0,2021-02-01 13:51:06,1.2.0,5.0,Microsatellite Instability (MSI) detection using high-throughput sequencing data.,,,2.0,9,2,21.0,1.0,
163,SMNCopyNumberCaller,Illumina/SMNCopyNumberCaller,others,True,https://github.com/Illumina/SMNCopyNumberCaller,https://github.com/Illumina/SMNCopyNumberCaller,,2019-08-22 20:54:55,2021-01-13 06:47:27,2020-06-11 18:06:40,6.0,,1.0,27,22.0,2020-06-11 18:12:41,1.1.1,3.0,A copy number caller for SMN1 and SMN2 to enable SMA diagnosis and carrier screening with WGS.,,,3.0,9,3,,,
164,MFEprimer-3.0,quwubin/MFEprimer-3.0,primer-designing,True,https://github.com/quwubin/MFEprimer-3.0,https://github.com/quwubin/MFEprimer-3.0,,2017-02-17 07:26:32,2020-12-20 02:26:33,2019-10-17 02:43:28,7.0,1.0,5.0,18,13.0,2020-12-20 02:26:33,3.2.1,8.0,PCR Primer Quality Control.,,,,9,3,1673.0,92.0,
165,ClassifyCNV,Genotek/ClassifyCNV,cnv,True,https://github.com/Genotek/ClassifyCNV,https://github.com/Genotek/ClassifyCNV,,2020-07-15 14:09:17,2021-02-25 21:00:10,2021-02-25 20:55:45,4.0,,2.0,14,18.0,2021-02-25 21:00:10,1.1.0,3.0,ClassifyCNV: a tool for clinical annotation of copy-number variants.,,,,9,3,,,
166,bamdst,shiquan/bamdst,sam-bam-cram,True,https://github.com/shiquan/bamdst,https://github.com/shiquan/bamdst,,2014-11-18 10:17:34,2018-10-31 03:20:27,2018-10-31 03:19:12,36.0,4.0,13.0,89,70.0,,,,a lightweight bam file depth statistical tool.,,,4.0,8,3,,,
167,tabix,samtools/tabix,others,True,https://github.com/samtools/tabix,https://github.com/samtools/tabix,,2012-03-09 01:46:15,2020-12-08 17:07:45,2013-12-16 15:52:13,38.0,7.0,6.0,82,84.0,,,,Note: tabix and bgzip binaries are now part of the HTSlib project.,,,4.0,8,3,,,
168,FASTK,thegenemyers/FASTK,kmer,True,https://github.com/thegenemyers/FASTK,https://github.com/thegenemyers/FASTK,,2020-10-19 21:11:00,2021-04-13 15:21:59,2021-04-13 15:21:55,3.0,1.0,8.0,79,69.0,,,,A fast K-mer counter for high-fidelity shotgun datasets.,,,,8,3,,,
169,AnnotSV,lgmgeo/AnnotSV,variant-annotation,True,https://github.com/lgmgeo/AnnotSV,https://github.com/lgmgeo/AnnotSV,GPL-3.0,2019-07-09 11:05:44,2021-04-15 18:12:09,2021-04-15 17:49:52,11.0,5.0,39.0,60,106.0,,,,Annotation and Ranking of Structural Variation.,,,2.0,8,3,,,
170,msisensor2,niu-lab/msisensor2,msi-detection,True,https://github.com/niu-lab/msisensor2,https://github.com/niu-lab/msisensor2,GPL-3.0,2019-08-26 07:21:04,2019-11-21 13:28:32,2019-11-21 13:28:02,12.0,17.0,3.0,53,23.0,,,,Microsatellite instability (MSI) detection for tumor only data.,,,3.0,8,3,,,
171,DSRC,refresh-bio/DSRC,compression,True,https://github.com/refresh-bio/DSRC,https://github.com/refresh-bio/DSRC,,2013-12-01 20:22:17,2020-06-24 09:37:42,2020-06-24 09:37:42,18.0,13.0,6.0,45,31.0,2014-12-17 11:06:52,2.0,3.0,DSRC - DNA Sequence Reads Compressor.,,,6.0,8,3,334.0,4.0,
172,pblat,icebert/pblat,sequence-alignment,True,https://github.com/icebert/pblat,https://github.com/icebert/pblat,,2014-09-23 05:25:02,2020-06-14 15:31:47,2020-06-14 15:12:26,10.0,3.0,11.0,32,43.0,2020-06-14 15:31:47,2.5,10.0,parallelized blat with multi-threads support.,,,5.0,8,2,,,
173,DECoN,RahmanTeam/DECoN,cnv,True,https://github.com/RahmanTeam/DECoN,https://github.com/RahmanTeam/DECoN,,2016-06-23 14:36:22,2020-08-07 08:25:56,2019-02-15 22:12:43,15.0,16.0,3.0,22,23.0,2018-05-29 11:43:29,1.0.2,3.0,,,,4.0,8,3,,,
174,HmtNote,robertopreste/HmtNote,mtdna,True,https://github.com/robertopreste/HmtNote,https://github.com/robertopreste/HmtNote,MIT,2019-02-26 14:38:01,2021-03-21 20:09:45,2019-08-16 17:30:05,,,6.0,12,331.0,,,,Human mitochondrial variants annotation using HmtVar.,,,2.0,8,3,,,
175,SMAca,babelomics/SMAca,others,True,https://github.com/babelomics/SMAca,https://github.com/babelomics/SMAca,GPL-3.0,2020-03-26 13:01:58,2020-10-16 08:28:49,2020-10-16 08:27:51,1.0,1.0,1.0,9,64.0,2020-04-13 07:38:58,1.2.3,5.0,SMN1 copy-number and sequence variant analysis from next generation sequencing data.,,,8.0,8,3,,,
176,ExomeDepth,vplagnol/ExomeDepth,cnv,True,https://github.com/vplagnol/ExomeDepth,https://github.com/vplagnol/ExomeDepth,,2014-04-04 13:24:27,2020-04-05 14:38:32,2020-04-05 14:38:26,14.0,23.0,14.0,21,104.0,,,,ExomeDepth R package for the detection of copy number variants in exomes and gene panels using high throughput DNA..,,,5.0,7,3,,,
177,biothings_client.py,biothings/biothings_client.py,others,True,https://github.com/biothings/biothings_client.py,https://github.com/biothings/biothings_client.py,,2017-02-06 16:54:28,2021-04-13 16:16:46,2021-04-13 16:16:33,5.0,2.0,14.0,7,146.0,,,,This is a generic Python client for BioThings APIs.,,,7.0,7,3,,,
178,msisensor-ct,niu-lab/msisensor-ct,msi-detection,True,https://github.com/niu-lab/msisensor-ct,https://github.com/niu-lab/msisensor-ct,GPL-3.0,2020-06-18 13:42:02,2021-02-20 02:26:30,2021-02-20 02:25:58,1.0,4.0,,5,37.0,,,,Microsatellite instability (MSI) detection for cfDNA samples.,,,3.0,7,3,,,
179,trimmomatic,timflutre/trimmomatic,qc-fastq,True,https://github.com/timflutre/trimmomatic,https://github.com/timflutre/trimmomatic,,2015-03-10 12:12:05,2015-03-10 12:54:27,2015-03-10 12:53:47,68.0,4.0,13.0,99,8.0,,,,Read trimming tool for Illumina NGS data.,,,2.0,6,3,,,
180,tabtk,lh3/tabtk,others,True,https://github.com/lh3/tabtk,https://github.com/lh3/tabtk,,2014-09-08 14:01:44,2016-09-08 13:57:23,2016-08-11 18:12:28,12.0,,1.0,53,20.0,2016-09-08 13:57:23,0.1,1.0,Toolkit for processing TAB-delimited format.,,,,6,3,,,
181,MuSE,danielfan/MuSE,variant-caller,True,https://github.com/danielfan/MuSE,https://github.com/danielfan/MuSE,GPL-2.0,2016-07-08 19:01:13,2016-07-08 19:18:52,2016-07-08 19:03:52,7.0,6.0,,15,3.0,2016-07-08 19:18:52,1.0-rc,1.0,Somatic point mutation caller.,,,,6,3,,,
182,blat,djhshih/blat,sequence-alignment,True,https://github.com/djhshih/blat,https://github.com/djhshih/blat,,2017-01-02 05:30:20,2019-01-11 22:22:14,2019-01-11 22:22:13,5.0,,1.0,10,34.0,2017-01-02 08:00:11,35.1,1.0,BLAST-Like Alignment Tool.,,,,6,2,,,
183,clustal-omega,GSLBiotech/clustal-omega,sequence-alignment,True,https://github.com/GSLBiotech/clustal-omega,https://github.com/GSLBiotech/clustal-omega,GPL-2.0,2017-12-18 19:14:55,2018-01-03 00:22:14,2018-01-02 23:18:13,1.0,1.0,,4,4.0,2018-01-02 23:27:45,1.2.4-cmake,2.0,Multiple sequence aligner for protein and DNA/RNA.,,,2.0,6,2,,,
184,t-coffee,GSLBiotech/t-coffee,sequence-alignment,True,https://github.com/GSLBiotech/t-coffee,https://github.com/GSLBiotech/t-coffee,,2017-12-18 21:38:38,2020-02-13 04:27:43,2020-02-12 22:32:51,,,,3,23.0,2020-02-13 04:27:43,11.00.8cbe486-thread4,5.0,"Tools for multiple alignments of DNA, RNA, and Proteins.",,,5.0,6,2,,,
185,mafft,GSLBiotech/mafft,sequence-alignment,True,https://github.com/GSLBiotech/mafft,https://github.com/GSLBiotech/mafft,,2018-08-08 01:56:16,2020-09-17 14:57:19,2020-09-17 14:52:12,4.0,1.0,,10,4.0,2018-08-08 02:32:41,7.407-without-extensions-msvc,1.0,Align multiple amino acid or nucleotide sequences.,,,2.0,4,3,,,
186,muscle,GSLBiotech/muscle,sequence-alignment,True,https://github.com/GSLBiotech/muscle,https://github.com/GSLBiotech/muscle,,2018-08-21 16:00:26,2020-10-07 16:23:21,2020-10-07 16:13:14,1.0,,,2,9.0,2020-02-11 15:34:07,3.8.1551.gsl3,1.0,Multiple Sequence Comparison by Log-Expectation.,,,4.0,3,3,,,
